experiment,method,rep_index,sample_ms
p1d_ambiguous_punt,commerce_native,21,7.587279
p1d_ambiguous_punt,commerce_native,22,19.403548999999998
p1d_ambiguous_punt,commerce_native,23,4.96714
p1d_ambiguous_punt,commerce_native,24,3.718162
p1d_ambiguous_punt,commerce_native,25,1.454239
p1d_ambiguous_punt,commerce_native,26,6.15889
p1d_ambiguous_punt,commerce_native,27,3.35419
p1d_ambiguous_punt,commerce_native,28,7.176147
p1d_ambiguous_punt,commerce_native,29,4.310103
p1d_ambiguous_punt,tantivy_standalone,0,10.81954
p1d_ambiguous_punt,tantivy_standalone,1,20.534556
p1d_ambiguous_punt,tantivy_standalone,2,27.075355
p1d_ambiguous_punt,tantivy_standalone,3,9.2988
p1d_ambiguous_punt,tantivy_standalone,4,30.976321000000002
p1d_ambiguous_punt,tantivy_standalone,5,17.893186
p1d_ambiguous_punt,tantivy_standalone,6,21.078803999999998
p1d_ambiguous_punt,tantivy_standalone,7,21.168279000000002
p1d_ambiguous_punt,tantivy_standalone,8,27.050221
p1d_ambiguous_punt,tantivy_standalone,9,6.823553
p1d_ambiguous_punt,tantivy_standalone,10,4.936872999999999
p1d_ambiguous_punt,tantivy_standalone,11,9.274055
p1d_ambiguous_punt,tantivy_standalone,12,18.368005999999998
p1d_ambiguous_punt,tantivy_standalone,13,8.636634
p1d_ambiguous_punt,tantivy_standalone,14,19.215753
p1d_ambiguous_punt,tantivy_standalone,15,35.926308
p1d_ambiguous_punt,tantivy_standalone,16,5.0545599999999995
p1d_ambiguous_punt,tantivy_standalone,17,28.828211
p1d_ambiguous_punt,tantivy_standalone,18,6.509473
p1d_ambiguous_punt,tantivy_standalone,19,19.706779
p1d_ambiguous_punt,tantivy_standalone,20,18.927007999999997
p1d_ambiguous_punt,tantivy_standalone,21,21.113924
p1d_ambiguous_punt,tantivy_standalone,22,6.8483529999999995
p1d_ambiguous_punt,tantivy_standalone,23,3.868059
p1d_ambiguous_punt,tantivy_standalone,24,13.631162
p1d_ambiguous_punt,tantivy_standalone,25,17.753504
p1d_ambiguous_punt,tantivy_standalone,26,19.373072
p1d_ambiguous_punt,tantivy_standalone,27,19.182523
p1d_ambiguous_punt,tantivy_standalone,28,27.106025
p1d_ambiguous_punt,tantivy_standalone,29,38.411617
p1d_ambiguous_punt,solr,0,1.406825
p1d_ambiguous_punt,solr,1,1.6964180000000002
p1d_ambiguous_punt,solr,2,1.7906
p1d_ambiguous_punt,solr,3,2.0544320000000003
p1d_ambiguous_punt,solr,4,1.5422280000000002
p1d_ambiguous_punt,solr,5,1.699876
p1d_ambiguous_punt,solr,6,1.5357100000000001
p1d_ambiguous_punt,solr,7,0.7533559999999999
p1d_ambiguous_punt,solr,8,1.8099450000000001
p1d_ambiguous_punt,solr,9,1.719241
p1d_ambiguous_punt,solr,10,1.261851
p1d_ambiguous_punt,solr,11,1.188729
p1d_ambiguous_punt,solr,12,1.811745
p1d_ambiguous_punt,solr,13,1.6212710000000001
p1d_ambiguous_punt,solr,14,1.598338
p1d_ambiguous_punt,solr,15,1.638861
p1d_ambiguous_punt,solr,16,1.1578140000000001
p1d_ambiguous_punt,solr,17,1.517315
p1d_ambiguous_punt,solr,18,0.800127
p1d_ambiguous_punt,solr,19,1.793407
p1d_ambiguous_punt,solr,20,1.60273
p1d_ambiguous_punt,solr,21,1.665476
p1d_ambiguous_punt,solr,22,1.5448650000000002
p1d_ambiguous_punt,solr,23,0.780476
p1d_ambiguous_punt,solr,24,1.145667
p1d_ambiguous_punt,solr,25,1.649633
p1d_ambiguous_punt,solr,26,1.632318
p1d_ambiguous_punt,solr,27,0.945676
p1d_ambiguous_punt,solr,28,1.5118589999999998
p1d_ambiguous_punt,solr,29,1.836473
p1d_long_tail_noisy,commerce_native,0,3.3184970000000003
p1d_long_tail_noisy,commerce_native,1,6.870432999999999
p1d_long_tail_noisy,commerce_native,2,2.0316319999999997
p1d_long_tail_noisy,commerce_native,3,2.5741620000000003
p1d_long_tail_noisy,commerce_native,4,0.332668
p1d_long_tail_noisy,commerce_native,5,3.350389
p1d_long_tail_noisy,commerce_native,6,9.38432
p1d_long_tail_noisy,commerce_native,7,3.130315
p1d_long_tail_noisy,commerce_native,8,5.936983
p1d_long_tail_noisy,commerce_native,9,0.585784
p1d_long_tail_noisy,commerce_native,10,2.126275
p1d_long_tail_noisy,commerce_native,11,6.108675
p1d_long_tail_noisy,commerce_native,12,6.5512749999999995
p1d_long_tail_noisy,commerce_native,13,1.836935
p1d_long_tail_noisy,commerce_native,14,4.212871
p1d_long_tail_noisy,commerce_native,15,1.878109
p1d_long_tail_noisy,commerce_native,16,3.779009
p1d_long_tail_noisy,commerce_native,17,4.674720000000001
p1d_long_tail_noisy,commerce_native,18,6.268653
p1d_long_tail_noisy,commerce_native,19,3.348894
p1d_long_tail_noisy,commerce_native,20,3.493579
p1d_long_tail_noisy,commerce_native,21,7.660100000000001
p1d_long_tail_noisy,commerce_native,22,9.785613
p1d_long_tail_noisy,commerce_native,23,2.3909360000000004
p1d_long_tail_noisy,commerce_native,24,2.9691
p1d_long_tail_noisy,commerce_native,25,6.918024
p1d_long_tail_noisy,commerce_native,26,9.208381
p1d_long_tail_noisy,commerce_native,27,4.28818
p1d_long_tail_noisy,commerce_native,28,5.952706
p1d_long_tail_noisy,commerce_native,29,2.059106
p1d_long_tail_noisy,tantivy_standalone,0,2.4920760000000004
p1d_long_tail_noisy,tantivy_standalone,1,4.143533
p1d_long_tail_noisy,tantivy_standalone,2,9.494677999999999
p1d_long_tail_noisy,tantivy_standalone,3,10.044109
p1d_long_tail_noisy,tantivy_standalone,4,3.3337890000000003
p1d_long_tail_noisy,tantivy_standalone,5,7.726253
p1d_long_tail_noisy,tantivy_standalone,6,0.338441
p1d_long_tail_noisy,tantivy_standalone,7,4.342427000000001
p1d_long_tail_noisy,tantivy_standalone,8,9.382449
p1d_long_tail_noisy,tantivy_standalone,9,4.025403000000001
p1d_long_tail_noisy,tantivy_standalone,10,4.062864
p1d_long_tail_noisy,tantivy_standalone,11,0.41072899999999996
p1d_long_tail_noisy,tantivy_standalone,12,11.605041
p1d_long_tail_noisy,tantivy_standalone,13,2.3317300000000003
p1d_long_tail_noisy,tantivy_standalone,14,3.256263
p1d_long_tail_noisy,tantivy_standalone,15,6.940884
p1d_long_tail_noisy,tantivy_standalone,16,3.980761
p1d_long_tail_noisy,tantivy_standalone,17,3.3453340000000003
p1d_long_tail_noisy,tantivy_standalone,18,5.570377
p1d_long_tail_noisy,tantivy_standalone,19,0.43560400000000005
p1d_long_tail_noisy,tantivy_standalone,20,3.729714
p1d_long_tail_noisy,tantivy_standalone,21,4.228769000000001
p1d_long_tail_noisy,tantivy_standalone,22,3.906756
p1d_long_tail_noisy,tantivy_standalone,23,6.253777
p1d_long_tail_noisy,tantivy_standalone,24,1.4460009999999999
p1d_long_tail_noisy,tantivy_standalone,25,7.833889999999999
p1d_long_tail_noisy,tantivy_standalone,26,0.530627
p1d_long_tail_noisy,tantivy_standalone,27,3.333069
p1d_long_tail_noisy,tantivy_standalone,28,9.308933999999999
p1d_long_tail_noisy,tantivy_standalone,29,0.73598
p1d_long_tail_noisy,solr,0,0.812694
p1d_long_tail_noisy,solr,1,0.978282
p1d_long_tail_noisy,solr,2,1.4333930000000001
p1d_long_tail_noisy,solr,3,1.46392
p1d_long_tail_noisy,solr,4,0.9490259999999999
p1d_long_tail_noisy,solr,5,1.1195160000000002
p1d_long_tail_noisy,solr,6,1.1273730000000002
p1d_long_tail_noisy,solr,7,0.730043
p1d_long_tail_noisy,solr,8,0.8984000000000001
p1d_long_tail_noisy,solr,9,1.396822
p1d_long_tail_noisy,solr,10,1.004404
p1d_long_tail_noisy,solr,11,0.931017
p1d_long_tail_noisy,solr,12,1.142816
p1d_long_tail_noisy,solr,13,1.353051
p1d_long_tail_noisy,solr,14,1.308474
p1d_long_tail_noisy,solr,15,1.0497919999999998
p1d_long_tail_noisy,solr,16,0.862249
p1d_long_tail_noisy,solr,17,1.256648
p1d_long_tail_noisy,solr,18,0.9222870000000001
p1d_long_tail_noisy,solr,19,1.46951
p1d_long_tail_noisy,solr,20,0.883339
p1d_long_tail_noisy,solr,21,1.296041
p1d_long_tail_noisy,solr,22,1.630265
p1d_long_tail_noisy,solr,23,0.8645970000000001
p1d_long_tail_noisy,solr,24,0.908021
p1d_long_tail_noisy,solr,25,1.335018
p1d_long_tail_noisy,solr,26,1.2535610000000001
p1d_long_tail_noisy,solr,27,0.9164899999999999
p1d_long_tail_noisy,solr,28,0.958193
p1d_long_tail_noisy,solr,29,1.189781
p1d_structural_exact_entity,commerce_native,0,0.02995
p1d_structural_exact_entity,commerce_native,1,0.02643
p1d_structural_exact_entity,commerce_native,2,0.049107000000000005
p1d_structural_exact_entity,commerce_native,3,0.01761
p1d_structural_exact_entity,commerce_native,4,0.017496
p1d_structural_exact_entity,commerce_native,5,0.015083
p1d_structural_exact_entity,commerce_native,6,0.014918
p1d_structural_exact_entity,commerce_native,7,0.029734999999999998
p1d_structural_exact_entity,commerce_native,8,0.017957
p1d_structural_exact_entity,commerce_native,9,0.027713
p1d_structural_exact_entity,commerce_native,10,0.013112
p1d_structural_exact_entity,commerce_native,11,0.023191
p1d_structural_exact_entity,commerce_native,12,0.005246000000000001
p1d_structural_exact_entity,commerce_native,13,0.015074
p1d_structural_exact_entity,commerce_native,14,0.017394999999999997
p1d_structural_exact_entity,commerce_native,15,0.017085
p1d_structural_exact_entity,commerce_native,16,0.014492
p1d_structural_exact_entity,commerce_native,17,0.0058649999999999996
p1d_structural_exact_entity,commerce_native,18,0.018361
p1d_structural_exact_entity,commerce_native,19,0.013049
p1d_structural_exact_entity,commerce_native,20,0.012548
p1d_structural_exact_entity,commerce_native,21,0.015947000000000003
p1d_structural_exact_entity,commerce_native,22,0.01079
p1d_structural_exact_entity,commerce_native,23,0.010175
p1d_structural_exact_entity,commerce_native,24,0.007889
p1d_structural_exact_entity,commerce_native,25,0.006537
p1d_structural_exact_entity,commerce_native,26,0.014484
p1d_structural_exact_entity,commerce_native,27,0.023445999999999998
p1d_structural_exact_entity,commerce_native,28,0.012489
p1d_structural_exact_entity,commerce_native,29,0.013375
p1d_structural_exact_entity,tantivy_standalone,0,0.131251
p1d_structural_exact_entity,tantivy_standalone,1,1.787178
p1d_structural_exact_entity,tantivy_standalone,2,0.205595
p1d_structural_exact_entity,tantivy_standalone,3,12.105617
p1d_structural_exact_entity,tantivy_standalone,4,0.2863
p1d_structural_exact_entity,tantivy_standalone,5,0.420471
p1d_structural_exact_entity,tantivy_standalone,6,0.5757289999999999
p1d_structural_exact_entity,tantivy_standalone,7,1.651186
p1d_structural_exact_entity,tantivy_standalone,8,0.12074700000000001
p1d_structural_exact_entity,tantivy_standalone,9,0.06944499999999999
p1d_structural_exact_entity,tantivy_standalone,10,0.17799600000000002
p1d_structural_exact_entity,tantivy_standalone,11,0.101699
p1d_structural_exact_entity,tantivy_standalone,12,0.10925399999999999
p1d_structural_exact_entity,tantivy_standalone,13,0.163041
p1d_structural_exact_entity,tantivy_standalone,14,0.08320999999999999
p1d_structural_exact_entity,tantivy_standalone,15,0.41106299999999996
p1d_structural_exact_entity,tantivy_standalone,16,0.088582
p1d_structural_exact_entity,tantivy_standalone,17,0.271274
p1d_structural_exact_entity,tantivy_standalone,18,12.475352
p1d_structural_exact_entity,tantivy_standalone,19,0.5146839999999999
p1d_structural_exact_entity,tantivy_standalone,20,0.133444
p1d_structural_exact_entity,tantivy_standalone,21,1.512683
p1d_structural_exact_entity,tantivy_standalone,22,0.093406
p1d_structural_exact_entity,tantivy_standalone,23,0.095635
p1d_structural_exact_entity,tantivy_standalone,24,2.1039510000000003
p1d_structural_exact_entity,tantivy_standalone,25,0.18515099999999998
p1d_structural_exact_entity,tantivy_standalone,26,0.423779
p1d_structural_exact_entity,tantivy_standalone,27,0.11225199999999999
p1d_structural_exact_entity,tantivy_standalone,28,0.10575
p1d_structural_exact_entity,tantivy_standalone,29,0.079333
p1d_structural_exact_entity,solr,0,1.177381
p1d_structural_exact_entity,solr,1,1.612325
p1d_structural_exact_entity,solr,2,2.0711459999999997
p1d_structural_exact_entity,solr,3,1.9537970000000002
p1d_structural_exact_entity,solr,4,3.474119
p1d_structural_exact_entity,solr,5,3.287075
p1d_structural_exact_entity,solr,6,1.21381
p1d_structural_exact_entity,solr,7,1.059826
p1d_structural_exact_entity,solr,8,1.906826
p1d_structural_exact_entity,solr,9,1.267946
p1d_structural_exact_entity,solr,10,1.02189
p1d_structural_exact_entity,solr,11,1.750116
p1d_structural_exact_entity,solr,12,1.39025
p1d_structural_exact_entity,solr,13,1.594339
p1d_structural_exact_entity,solr,14,1.428622
p1d_structural_exact_entity,solr,15,1.087693
p1d_structural_exact_entity,solr,16,1.292378
p1d_structural_exact_entity,solr,17,1.3466120000000001
p1d_structural_exact_entity,solr,18,1.622444
p1d_structural_exact_entity,solr,19,2.0649840000000004
p1d_structural_exact_entity,solr,20,1.442754
p1d_structural_exact_entity,solr,21,1.414546
p1d_structural_exact_entity,solr,22,0.9133060000000001
p1d_structural_exact_entity,solr,23,0.806162
p1d_structural_exact_entity,solr,24,1.112306
p1d_structural_exact_entity,solr,25,1.109613
p1d_structural_exact_entity,solr,26,0.993339
p1d_structural_exact_entity,solr,27,1.036426
p1d_structural_exact_entity,solr,28,1.6588690000000001
p1d_structural_exact_entity,solr,29,0.856911
p1d_variant_scoped_structural,commerce_native,0,0.013226
p1d_variant_scoped_structural,commerce_native,1,0.010862
p1d_variant_scoped_structural,commerce_native,2,0.019809
p1d_variant_scoped_structural,commerce_native,3,0.012016
p1d_variant_scoped_structural,commerce_native,4,0.011131
p1d_variant_scoped_structural,commerce_native,5,0.015035
p1d_variant_scoped_structural,commerce_native,6,0.011004
p1d_variant_scoped_structural,commerce_native,7,0.0126
p1d_variant_scoped_structural,commerce_native,8,0.009039
p1d_variant_scoped_structural,commerce_native,9,0.012784
p1d_variant_scoped_structural,commerce_native,10,0.015834
p1d_variant_scoped_structural,commerce_native,11,0.023777999999999997
p1d_variant_scoped_structural,commerce_native,12,0.024522
p1d_variant_scoped_structural,commerce_native,13,0.022978
p1d_variant_scoped_structural,commerce_native,14,0.01554
p1d_variant_scoped_structural,commerce_native,15,0.020994
p1d_variant_scoped_structural,commerce_native,16,0.006937
p1d_variant_scoped_structural,commerce_native,17,0.004203
p1d_variant_scoped_structural,commerce_native,18,0.020916
p1d_variant_scoped_structural,commerce_native,19,0.01554
p1d_variant_scoped_structural,commerce_native,20,0.014322
p1d_variant_scoped_structural,commerce_native,21,0.012267
p1d_variant_scoped_structural,commerce_native,22,0.013597
p1d_variant_scoped_structural,commerce_native,23,0.013128
p1d_variant_scoped_structural,commerce_native,24,0.018247
p1d_variant_scoped_structural,commerce_native,25,0.017745999999999998
p1d_variant_scoped_structural,commerce_native,26,0.010382
p1d_variant_scoped_structural,commerce_native,27,0.014719
p1d_variant_scoped_structural,commerce_native,28,0.010612
p1d_variant_scoped_structural,commerce_native,29,0.019517999999999997
p1d_variant_scoped_structural,tantivy_standalone,0,1.948938
p1d_variant_scoped_structural,tantivy_standalone,1,0.814981
p1d_variant_scoped_structural,tantivy_standalone,2,0.855771
p1d_variant_scoped_structural,tantivy_standalone,3,5.878348
p1d_variant_scoped_structural,tantivy_standalone,4,0.49466099999999996
p1d_variant_scoped_structural,tantivy_standalone,5,0.158502
p1d_variant_scoped_structural,tantivy_standalone,6,0.216288
p1d_variant_scoped_structural,tantivy_standalone,7,0.8911709999999999
p1d_variant_scoped_structural,tantivy_standalone,8,0.860456
p1d_variant_scoped_structural,tantivy_standalone,9,0.334927
p1d_variant_scoped_structural,tantivy_standalone,10,0.839889
p1d_variant_scoped_structural,tantivy_standalone,11,0.435251
p1d_variant_scoped_structural,tantivy_standalone,12,0.40280699999999997
p1d_variant_scoped_structural,tantivy_standalone,13,3.2418310000000004
p1d_variant_scoped_structural,tantivy_standalone,14,0.15690600000000002
p1d_variant_scoped_structural,tantivy_standalone,15,1.470331
p1d_variant_scoped_structural,tantivy_standalone,16,0.91847
p1d_variant_scoped_structural,tantivy_standalone,17,0.625939
p1d_variant_scoped_structural,tantivy_standalone,18,3.86913
p1d_variant_scoped_structural,tantivy_standalone,19,0.216763
p1d_variant_scoped_structural,tantivy_standalone,20,0.202421
p1d_variant_scoped_structural,tantivy_standalone,21,0.8129949999999999
p1d_variant_scoped_structural,tantivy_standalone,22,0.34769
p1d_variant_scoped_structural,tantivy_standalone,23,5.644246000000001
p1d_variant_scoped_structural,tantivy_standalone,24,0.5443629999999999
p1d_variant_scoped_structural,tantivy_standalone,25,0.13250299999999998
p1d_variant_scoped_structural,tantivy_standalone,26,0.207763
p1d_variant_scoped_structural,tantivy_standalone,27,0.184816
p1d_variant_scoped_structural,tantivy_standalone,28,0.973881
p1d_variant_scoped_structural,tantivy_standalone,29,3.891095
p1d_variant_scoped_structural,solr,0,1.394552
p1d_variant_scoped_structural,solr,1,1.762661
p1d_variant_scoped_structural,solr,2,1.405241
p1d_variant_scoped_structural,solr,3,1.583585
p1d_variant_scoped_structural,solr,4,1.588624
p1d_variant_scoped_structural,solr,5,1.631872
p1d_variant_scoped_structural,solr,6,1.261264
p1d_variant_scoped_structural,solr,7,1.1357590000000002
p1d_variant_scoped_structural,solr,8,1.521385
p1d_variant_scoped_structural,solr,9,2.052096
p1d_variant_scoped_structural,solr,10,1.466267
p1d_variant_scoped_structural,solr,11,1.912586
p1d_variant_scoped_structural,solr,12,1.267328
p1d_variant_scoped_structural,solr,13,1.353052
p1d_variant_scoped_structural,solr,14,1.7503980000000001
p1d_variant_scoped_structural,solr,15,1.85616
p1d_variant_scoped_structural,solr,16,1.398475
p1d_variant_scoped_structural,solr,17,1.597064
p1d_variant_scoped_structural,solr,18,1.3882619999999999
p1d_variant_scoped_structural,solr,19,1.855172
p1d_variant_scoped_structural,solr,20,1.337048
p1d_variant_scoped_structural,solr,21,2.239547
p1d_variant_scoped_structural,solr,22,1.346371
p1d_variant_scoped_structural,solr,23,1.911354
p1d_variant_scoped_structural,solr,24,1.5993570000000001
p1d_variant_scoped_structural,solr,25,1.423436
p1d_variant_scoped_structural,solr,26,1.266903
p1d_variant_scoped_structural,solr,27,1.076202
p1d_variant_scoped_structural,solr,28,1.583631
p1d_variant_scoped_structural,solr,29,1.8040109999999998
p1d_range_plus_structural,commerce_native,0,29.62922
p1d_range_plus_structural,commerce_native,1,29.382722
p1d_range_plus_structural,commerce_native,2,30.999109999999998
p1d_range_plus_structural,commerce_native,3,29.671395999999998
p1d_range_plus_structural,commerce_native,4,30.346144
p1d_range_plus_structural,commerce_native,5,29.879314
p1d_range_plus_structural,commerce_native,6,30.567452
p1d_range_plus_structural,commerce_native,7,29.760615
p1d_range_plus_structural,commerce_native,8,29.895879
p1d_range_plus_structural,commerce_native,9,31.972645
p1d_range_plus_structural,commerce_native,10,30.086033
p1d_range_plus_structural,commerce_native,11,30.672835
p1d_range_plus_structural,commerce_native,12,29.751215000000002
p1d_range_plus_structural,commerce_native,13,29.588037
p1d_range_plus_structural,commerce_native,14,30.162494000000002
p1d_range_plus_structural,commerce_native,15,30.376277
p1d_range_plus_structural,commerce_native,16,31.889949
p1d_range_plus_structural,commerce_native,17,29.853046000000003
p1d_range_plus_structural,commerce_native,18,33.170199
p1d_range_plus_structural,commerce_native,19,30.661886
p1d_range_plus_structural,commerce_native,20,30.005838999999998
p1d_range_plus_structural,commerce_native,21,34.783236
p1d_range_plus_structural,commerce_native,22,29.868082
p1d_range_plus_structural,commerce_native,23,29.613127
p1d_range_plus_structural,commerce_native,24,29.700554
p1d_range_plus_structural,commerce_native,25,29.256235
p1d_range_plus_structural,commerce_native,26,29.100464
p1d_range_plus_structural,commerce_native,27,29.619590000000002
p1d_range_plus_structural,commerce_native,28,29.108280999999998
p1d_range_plus_structural,commerce_native,29,28.833866
p1d_range_plus_structural,tantivy_standalone,0,2.591599
p1d_range_plus_structural,tantivy_standalone,1,3.923749
p1d_range_plus_structural,tantivy_standalone,2,2.410154
p1d_range_plus_structural,tantivy_standalone,3,3.690776
p1d_range_plus_structural,tantivy_standalone,4,2.694166
p1d_range_plus_structural,tantivy_standalone,5,3.796436
p1d_range_plus_structural,tantivy_standalone,6,3.78438
p1d_range_plus_structural,tantivy_standalone,7,3.9101320000000004
p1d_range_plus_structural,tantivy_standalone,8,2.461967
p1d_range_plus_structural,tantivy_standalone,9,3.636886
p1d_range_plus_structural,tantivy_standalone,10,2.502657
p1d_range_plus_structural,tantivy_standalone,11,3.6962710000000003
p1d_range_plus_structural,tantivy_standalone,12,2.430142
p1d_range_plus_structural,tantivy_standalone,13,3.668554
p1d_range_plus_structural,tantivy_standalone,14,2.216859
p1d_range_plus_structural,tantivy_standalone,15,3.606636
p1d_range_plus_structural,tantivy_standalone,16,2.4995410000000002
p1d_range_plus_structural,tantivy_standalone,17,2.463657
p1d_range_plus_structural,tantivy_standalone,18,2.513459
p1d_range_plus_structural,tantivy_standalone,19,3.7056720000000003
p1d_range_plus_structural,tantivy_standalone,20,2.4780290000000003
p1d_range_plus_structural,tantivy_standalone,21,3.577279
p1d_range_plus_structural,tantivy_standalone,22,3.7028299999999996
p1d_range_plus_structural,tantivy_standalone,23,4.563584
p1d_range_plus_structural,tantivy_standalone,24,2.6299840000000003
p1d_range_plus_structural,tantivy_standalone,25,3.50497
p1d_range_plus_structural,tantivy_standalone,26,3.699714
p1d_range_plus_structural,tantivy_standalone,27,2.531818
p1d_range_plus_structural,tantivy_standalone,28,2.434171
p1d_range_plus_structural,tantivy_standalone,29,2.452735
p1d_range_plus_structural,solr,0,1.131465
p1d_range_plus_structural,solr,1,1.850244
p1d_range_plus_structural,solr,2,1.7869220000000001
p1d_range_plus_structural,solr,3,1.847398
p1d_range_plus_structural,solr,4,1.786451
p1d_range_plus_structural,solr,5,1.468927
p1d_range_plus_structural,solr,6,1.797893
p1d_range_plus_structural,solr,7,0.928695
p1d_range_plus_structural,solr,8,1.8934
p1d_range_plus_structural,solr,9,1.719738
p1d_range_plus_structural,solr,10,1.3019939999999999
p1d_range_plus_structural,solr,11,1.930373
p1d_range_plus_structural,solr,12,1.718506
p1d_range_plus_structural,solr,13,1.258521
p1d_range_plus_structural,solr,14,1.949894
p1d_range_plus_structural,solr,15,1.310875
p1d_range_plus_structural,solr,16,1.9793749999999999
p1d_range_plus_structural,solr,17,1.795752
p1d_range_plus_structural,solr,18,1.021589
p1d_range_plus_structural,solr,19,1.86568
p1d_range_plus_structural,solr,20,1.271824
p1d_range_plus_structural,solr,21,2.073062
p1d_range_plus_structural,solr,22,2.0561260000000003
p1d_range_plus_structural,solr,23,1.044552
p1d_range_plus_structural,solr,24,2.220066
p1d_range_plus_structural,solr,25,1.978698
p1d_range_plus_structural,solr,26,2.103395
p1d_range_plus_structural,solr,27,0.909384
p1d_range_plus_structural,solr,28,1.854303
p1d_range_plus_structural,solr,29,1.934504
p1d_structural_plus_lexical_residual,commerce_native,0,10.503589
p1d_structural_plus_lexical_residual,commerce_native,1,8.818038999999999
p1d_structural_plus_lexical_residual,commerce_native,2,0.309485
p1d_structural_plus_lexical_residual,commerce_native,3,3.575344
p1d_structural_plus_lexical_residual,commerce_native,4,37.267468
p1d_structural_plus_lexical_residual,commerce_native,5,29.443179
p1d_structural_plus_lexical_residual,commerce_native,6,12.903770999999999
p1d_structural_plus_lexical_residual,commerce_native,7,10.489306000000001
p1d_structural_plus_lexical_residual,commerce_native,8,7.2584670000000004
p1d_structural_plus_lexical_residual,commerce_native,9,0.40690000000000004
p1d_structural_plus_lexical_residual,commerce_native,10,7.086509
p1d_structural_plus_lexical_residual,commerce_native,11,30.325981
p1d_structural_plus_lexical_residual,commerce_native,12,28.865588000000002
p1d_structural_plus_lexical_residual,commerce_native,13,4.217939
p1d_structural_plus_lexical_residual,commerce_native,14,7.230643
p1d_structural_plus_lexical_residual,commerce_native,15,0.408016
p1d_structural_plus_lexical_residual,commerce_native,16,0.564071
p1d_structural_plus_lexical_residual,commerce_native,17,3.1358089999999996
p1d_structural_plus_lexical_residual,commerce_native,18,37.06325
p1d_structural_plus_lexical_residual,commerce_native,19,29.519948
p1d_structural_plus_lexical_residual,commerce_native,20,2.3221600000000002
p1d_structural_plus_lexical_residual,commerce_native,21,7.394058
p1d_structural_plus_lexical_residual,commerce_native,22,5.385260000000001
p1d_structural_plus_lexical_residual,commerce_native,23,3.559682
p1d_structural_plus_lexical_residual,commerce_native,24,6.776816
p1d_structural_plus_lexical_residual,commerce_native,25,29.005468999999998
p1d_structural_plus_lexical_residual,commerce_native,26,12.982628
p1d_structural_plus_lexical_residual,commerce_native,27,7.30225
p1d_structural_plus_lexical_residual,commerce_native,28,7.078289
p1d_structural_plus_lexical_residual,commerce_native,29,0.264322
p1d_structural_plus_lexical_residual,tantivy_standalone,0,5.693766999999999
p1d_structural_plus_lexical_residual,tantivy_standalone,1,6.893947
p1d_structural_plus_lexical_residual,tantivy_standalone,2,26.000525
p1d_structural_plus_lexical_residual,tantivy_standalone,3,3.52746
p1d_structural_plus_lexical_residual,tantivy_standalone,4,2.0973189999999997
p1d_structural_plus_lexical_residual,tantivy_standalone,5,34.353579
p1d_structural_plus_lexical_residual,tantivy_standalone,6,28.763793999999997
p1d_structural_plus_lexical_residual,tantivy_standalone,7,6.541924
p1d_structural_plus_lexical_residual,tantivy_standalone,8,25.204119000000002
p1d_structural_plus_lexical_residual,tantivy_standalone,9,6.844844
p1d_structural_plus_lexical_residual,tantivy_standalone,10,2.8696300000000003
p1d_structural_plus_lexical_residual,tantivy_standalone,11,48.822519
p1d_structural_plus_lexical_residual,tantivy_standalone,12,12.988919999999998
p1d_structural_plus_lexical_residual,tantivy_standalone,13,3.669552
p1d_structural_plus_lexical_residual,tantivy_standalone,14,13.763766
p1d_structural_plus_lexical_residual,tantivy_standalone,15,13.999826
p1d_structural_plus_lexical_residual,tantivy_standalone,16,3.214976
p1d_structural_plus_lexical_residual,tantivy_standalone,17,2.076703
p1d_structural_plus_lexical_residual,tantivy_standalone,18,36.364519
p1d_structural_plus_lexical_residual,tantivy_standalone,19,28.995082
p1d_structural_plus_lexical_residual,tantivy_standalone,20,13.303681
p1d_structural_plus_lexical_residual,tantivy_standalone,21,6.450321
p1d_structural_plus_lexical_residual,tantivy_standalone,22,6.938014
p1d_structural_plus_lexical_residual,tantivy_standalone,23,3.39606
p1d_structural_plus_lexical_residual,tantivy_standalone,24,49.203297
p1d_structural_plus_lexical_residual,tantivy_standalone,25,34.537675
p1d_structural_plus_lexical_residual,tantivy_standalone,26,28.607056
p1d_structural_plus_lexical_residual,tantivy_standalone,27,13.748826000000001
p1d_structural_plus_lexical_residual,tantivy_standalone,28,24.920337
p1d_structural_plus_lexical_residual,tantivy_standalone,29,3.9069739999999995
p1d_structural_plus_lexical_residual,solr,0,1.883321
p1d_structural_plus_lexical_residual,solr,1,2.510136
p1d_structural_plus_lexical_residual,solr,2,2.974355
p1d_structural_plus_lexical_residual,solr,3,1.569438
p1d_structural_plus_lexical_residual,solr,4,3.562379
p1d_structural_plus_lexical_residual,solr,5,3.119429
p1d_structural_plus_lexical_residual,solr,6,3.002402
p1d_structural_plus_lexical_residual,solr,7,1.003145
p1d_structural_plus_lexical_residual,solr,8,1.339282
p1d_structural_plus_lexical_residual,solr,9,2.8944840000000003
p1d_structural_plus_lexical_residual,solr,10,1.506665
p1d_structural_plus_lexical_residual,solr,11,2.028559
p1d_structural_plus_lexical_residual,solr,12,3.826289
p1d_structural_plus_lexical_residual,solr,13,3.185609
p1d_structural_plus_lexical_residual,solr,14,1.953055
p1d_structural_plus_lexical_residual,solr,15,40.80549
