qid,combined_count,native_ndcg,native_recall,native_mrr,solr_ndcg,solr_recall,solr_mrr,native_hit_count,solr_hit_count
75405,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,10
75409,3,0.4690000933206747,0.1875,1,0.4690000933206747,0.1875,1,3,10
75412,67,0.19930623359011798,0.125,0.125,0.23297260855707358,0.125,0.2,10,10
75439,40,0,0,0,0.2928895294526188,0.25,0.3333333333333333,10,10
75484,2,0.35895421017163465,0.125,1,0.5231737964779627,0.25,1,2,10
75532,12,1,0.45454545454545453,1,1,0.45454545454545453,1,10,10
75567,8,0.8701249883466592,0.6153846153846154,1,0.8701249883466592,0.6153846153846154,1,8,8
75724,2,0.4819024231716327,0.2857142857142857,1,0.616560651279837,0.42857142857142855,1,2,10
75774,32,0.04665426760292374,0.0625,0.1,0.3631438091023202,0.125,1,10,4
75822,2,0.40652716006074996,0.125,1,0.6385085174798409,0.25,1,2,10
75824,1,0.22009176629808014,0.0625,1,0.35895421017163465,0.125,1,1,10
75825,35,0,0,0,0,0,0,10,10
75888,1,0,0,0,0,0,0,1,10
76006,1,0.22009176629808014,0.041666666666666664,1,0.22009176629808014,0.041666666666666664,1,1,1
76059,24,0,0,0,0.20162682674331223,0.125,0.5,10,10
76071,4,0.22009176629808014,0.0625,1,0.1388624438735545,0.0625,0.5,4,7
76224,2,0.1388624438735545,0.0625,0.5,0.5658245193320781,0.375,0.5,2,10
76272,3,0.2864090071586398,0.25,0.5,0.2864090071586398,0.25,0.5,3,3
76273,9,0.6500332220485789,0.4666666666666667,0.5,0.6062415623539279,0.4666666666666667,0.5,9,9
76277,7,0,0,0,0,0,0,7,10
76278,2,0,0,0,0,0,0,2,4
76282,5,0.6489315753318465,0.3125,1,1,0.625,1,5,10
76398,9,0.716287445502968,0.5,0.5,0.826333328652008,0.5,1,9,10
76447,57,0,0,0,0.1860253413966884,0.125,0.3333333333333333,10,10
76451,30,0,0,0,0.36352581989644606,0.25,0.5,10,10
76460,92,0,0,0,0.06625422345438903,0.07692307692307693,0.1111111111111111,10,10
76660,1,0.29740901205864334,0.0625,1,0.5216414792035848,0.1875,1,1,10
76921,3,0.5023756245102127,0.1875,1,0.5023756245102127,0.1875,1,3,3
76965,8,0.8701249883466592,0.5,1,1,0.625,1,8,10
77000,3,0.4791616403996509,0.2,1,0.7602509257305925,0.4666666666666667,1,3,10
77380,181,0,0,0,0.22009176629808014,0.0625,1,10,10
77386,23,0.5384313152574519,0.15384615384615385,1,0.5067837010870873,0.15384615384615385,1,10,10
77418,18,0,0,0,0.793584067764911,0.4375,1,10,10
77419,9,0.6116964649298655,0.5333333333333333,0.5,0.8446322487426488,0.5333333333333333,1,9,10
77421,5,0.3448782512051085,0.1111111111111111,0.25,0.39941009089331597,0.2222222222222222,0.2,5,10
77426,1,0.22009176629808014,0.07142857142857142,1,0.22009176629808014,0.07142857142857142,1,1,10
77463,20,0.08514311764162098,0.0625,0.2,0.07336392209936005,0.0625,0.14285714285714285,10,10
77581,6,0.530190929041704,0.3333333333333333,0.5,0.8104211075738648,0.4666666666666667,1,6,10
77864,2,0.7244131064628505,0.5,1,1,1,1,2,7
78486,1,0,0,0,0,0,0,1,1
78574,7,0.8738100898801321,1,1,0.781651097425878,1,0.5,7,7
78814,8,0.6794476456821817,0.4375,0.5,0.832815019710631,0.4375,1,8,8
78848,13,0.9526603142741242,0.625,1,0.941233297798857,0.625,1,10,10
78851,1,0.09330056740782033,0,0,0.09330056740782033,0,0,1,1
78904,1,0,0,0,0,0,0,1,1
78909,1,0,0,0,0,0,0,1,1
78920,2,0,0,0,0,0,0,2,10
78924,15,0,0,0,0,0,0,10,10
78926,2,0.1388624438735545,0.06666666666666667,0.5,0.22009176629808014,0.06666666666666667,1,2,10
79309,6,0.727329844310522,0.375,1,0.793584067764911,0.4375,1,6,10
79352,25,0.5309999066793252,0.4375,0.25,0.8318477135310891,0.5,1,10,10
79424,2,0.39484136206016496,0.125,1,0.39484136206016496,0.125,1,2,6
79537,1,0,0,0,0,0,0,1,4
79691,6,0.8696762340896294,0.8333333333333334,1,0.8696762340896294,0.8333333333333334,1,6,6
79855,10,0.8701249883466592,0.5,1,0.9216017310213247,0.5625,1,10,10
80041,101,0,0,0,0.51071640124967,0.14814814814814814,1,10,10
80048,16,1,0.625,1,1,0.625,1,10,10
80052,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,10
80445,1,0.29740901205864334,0.0625,1,0.5078965349529868,0.1875,1,1,10
80449,5,0.24890832702259458,0.13333333333333333,0.5,0.35895421017163465,0.13333333333333333,1,5,10
80485,1,0.29740901205864334,0.0625,1,0.29740901205864334,0.0625,1,1,1
80948,5,0,0,0,0,0,0,5,10
80954,20,0.2336508082431053,0.125,0.5,0.09478836436955078,0.0625,0.25,10,10
81331,26,0,0,0,0.0636207881989517,0.05555555555555555,0.1,10,10
81334,103,0,0,0,0,0,0,10,10
81335,9,0.6608712740165161,0.4666666666666667,0.5,0.5899357269409825,0.4666666666666667,0.3333333333333333,9,10
81365,10,1,0.8333333333333334,1,1,0.8333333333333334,1,10,10
81604,1,0,0,0,0,0,0,1,10
81730,3,0.4690000933206747,0.1875,1,0.9216017310213247,0.5625,1,3,10
81741,1,0,0,0,0,0,0,1,10
81743,22,0,0,0,0.31298349214690074,0.25,0.25,10,10
81744,46,0,0,0,0.11004588314904007,0.0625,0.3333333333333333,10,10
81746,279,0,0,0,0.14465249243306438,0.037037037037037035,0.16666666666666666,10,10
81776,5,0.6489315753318465,0.3125,1,0.6489315753318465,0.3125,1,5,10
81796,1,0,0,0,0,0,0,1,10
81837,4,0.5887600430216148,0.4444444444444444,1,0.5887600430216148,0.4444444444444444,1,4,4
81842,2,0.420027879946489,0.14285714285714285,1,0.420027879946489,0.14285714285714285,1,2,9
81852,1,0.29839983777453066,0.2,1,0.3882271396459303,0.4,1,1,10
81875,10,0.3422005896226498,0.3,0.25,0.5666209497825362,0.3,1,10,10
81923,16,0.5708588662113934,0.375,0.5,0.3882251478215035,0.25,0.5,10,10
81924,73,0,0,0,0.2984900352767555,0.125,1,10,10
81960,166,0,0,0,0.1388624438735545,0.05555555555555555,0.5,10,10
82324,2,0.35895421017163465,0.09523809523809523,1,0.35895421017163465,0.09523809523809523,1,2,2
82649,21,0.5774250016294136,0.4375,0.3333333333333333,0.5328776402545679,0.375,0.5,10,10
82988,1,0,0,0,0,0,0,1,10
82992,2,0.35895421017163465,0.13333333333333333,1,1,0.6666666666666666,1,2,10
83355,4,0,0,0,0,0,0,4,7
83422,38,0,0,0,0,0,0,10,10
83445,10,0.5774250016294136,0.4375,0.3333333333333333,0.7569021067152308,0.4375,1,10,10
83599,5,0.36471135819960177,0.3,0.5,0.5989704028495795,0.5,1,5,10
84151,22,0,0,0,0,0,0,10,10
84228,4,0,0,0,0,0,0,4,10
84243,7,0.7486882144840218,0.4,1,0.3726703171229509,0.26666666666666666,0.5,7,10
84252,10,0,0,0,0,0,0,10,10
84255,57,0,0,0,0,0,0,10,10
84256,3,0,0,0,0.1356854453911663,0.14285714285714285,0.125,3,10
84257,95,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
84288,6,0,0,0,0,0,0,6,6
84392,15,0.27267015568947806,0.25,0.14285714285714285,0.3301376494471202,0.125,1,10,10
84431,4,0.5637884576902256,0.25,1,0.914856882358379,0.5625,1,4,10
84480,38,0,0,0,0,0,0,10,10
84484,15,0.5309999066793252,0.4375,0.25,0.4735717030454861,0.3125,0.5,10,10
84485,13,0.7968060432053914,0.6,0.5,0.7318068210920499,0.5333333333333333,0.5,10,10
84725,41,1,0.2564102564102564,1,1,0.2564102564102564,1,10,10
84766,1,0.279901702223461,0.0625,1,0.6966339814581947,0.375,1,1,9
84768,71,0.10779027050187771,0.125,0.1111111111111111,0.6347548817281522,0.375,1,10,10
84769,54,0,0,0,0.3912447715027908,0.1875,1,10,10
84786,86,0,0,0,0.5695785062497354,0.3333333333333333,1,10,10
84865,21,0,0,0,0.1396181455537491,0.125,0.14285714285714285,10,10
84992,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,10
85058,4,0.254357085436337,0,0,0.4785379058241991,0.25,0.1,4,10
85065,3,0.5487973376826973,0.1875,1,0.7137487621889959,0.375,1,3,10
85154,8,0.35059876941223056,0.17647058823529413,0.5,0.3017012334098271,0.17647058823529413,0.5,8,8
85183,5,0,0,0,0.05968602240696155,0.07142857142857142,0.1111111111111111,5,10
85197,2,0.420027879946489,0.13333333333333333,1,0.420027879946489,0.13333333333333333,1,2,2
85308,3,0.11004588314904007,0.0625,0.3333333333333333,0.5333765831998211,0.3125,1,3,10
85314,10,0.8797953132200464,0.5625,1,0.9415695295595564,0.5625,1,10,10
85315,16,0.7537754773756947,0.225,0.5,0.7730810113299461,0.2,1,10,10
85327,2,0.3439261989517367,0.13333333333333333,1,0.5869178163188516,0.4666666666666667,0.5,2,10
85332,8,0.8701249883466592,0.21052631578947367,1,0.977915258848537,0.2631578947368421,1,8,10
85344,5,0.7138097836082222,0.38461538461538464,1,0.7138097836082222,0.38461538461538464,1,5,5
85433,6,0,0,0,0,0,0,6,10
85493,6,0.5072380780124417,0.3125,0.5,0.6421867266689009,0.3125,1,6,10
85597,8,0.857673669302587,0.4375,1,0.7561398648862724,0.375,1,8,7
85710,13,1,0.7692307692307693,1,0.9363792118010483,0.6923076923076923,1,10,10
85719,4,0.6039094289265273,0.26666666666666666,1,0.6039094289265273,0.26666666666666666,1,4,4
85724,10,0.32630327281963784,0.36363636363636365,0.2,0.5348342833068076,0.36363636363636365,1,10,10
85742,65,0,0,0,0.21726071285222984,0.125,0.5,10,10
85744,35,0,0,0,0.4074153667635756,0.25,0.5,10,10
85755,3,0.4690000933206747,0.1875,1,0.9052116356304492,0.5625,1,3,10
85786,17,0.8857316381822387,0.6153846153846154,1,0.7989263603878404,0.5384615384615384,1,10,10
85798,43,0,0,0,0.3372494567359742,0.23076923076923078,1,10,10
85802,43,0,0,0,0.21222636597291455,0.125,0.5,10,10
85811,10,0.617706912693028,0.4,0.5,0.6625355205838541,0.4,1,10,10
85823,1,0.07336392209936005,0,0,0.07336392209936005,0,0,1,10
85824,9,0.6308221815655695,0.2727272727272727,0.3333333333333333,0.7489872641080236,0.2727272727272727,1,9,10
85828,84,0,0,0,0.3667803203729971,0.15151515151515152,0.2,10,10
85883,2,0.37519712029518015,0.18181818181818182,1,0.633849110484978,0.45454545454545453,1,2,10
86131,6,0.6655842857013617,0.3125,1,0.8617580160085213,0.5,1,6,10
86335,22,0.08514311764162098,0.0625,0.2,0.0636207881989517,0.0625,0.1,10,10
86618,146,0,0,0,0,0,0,10,10
86625,12,0.0636207881989517,0.0625,0.1,0.24890832702259458,0.125,0.5,10,10
86628,15,0.2583297509898471,0.1875,0.25,0.1388624438735545,0.0625,0.5,10,10
86635,19,0,0,0,0,0,0,10,10
86722,17,0,0,0,0.14874433492765377,0.0625,0.5,10,10
86846,1,0,0,0,0,0,0,1,1
87073,10,0.6381526507309679,0.375,1,0.7064221401112313,0.375,1,10,10
87619,12,0.9363792118010483,0.34615384615384615,1,1,0.38461538461538464,1,10,10
87715,13,0,0,0,0,0,0,10,10
87724,3,0.11004588314904007,0.06666666666666667,0.3333333333333333,0.1388624438735545,0.06666666666666667,0.5,3,10
87726,9,0.2937830684076611,0.23076923076923078,0.3333333333333333,0.3033882389008914,0.23076923076923078,0.3333333333333333,9,10
87755,15,0.09725933453162744,0.125,0.14285714285714285,0.4177731292193501,0.25,1,10,10
87765,15,0.3319758569016297,0.45454545454545453,0.16666666666666666,0.43204561058038277,0.45454545454545453,0.5,10,10
87774,67,0,0,0,0,0,0,10,10
87847,12,0.977915258848537,0.2564102564102564,1,0.9716189607861262,0.2564102564102564,1,10,10
87906,1,0.22009176629808014,0.02631578947368421,1,0.22009176629808014,0.02631578947368421,1,1,1
87964,7,0.7762391257100952,0.3684210526315789,1,0.8881617143233601,0.47368421052631576,1,7,10
87992,11,0.5010983378942839,0.42857142857142855,0.2,0.7622589343474114,0.42857142857142855,1,10,10
88120,7,0.5177872827358966,0.46153846153846156,0.5,0.5830861865612867,0.5384615384615384,0.5,7,10
88147,11,0.1396181455537491,0.125,0.14285714285714285,0.1884441521277154,0.125,0.3333333333333333,10,10
88153,3,0.45279417953432816,0.2,1,0.5405772330636751,0.3333333333333333,1,3,8
88225,13,0.5328965452000554,0.25,1,0.36352581989644606,0.2,0.5,10,10
88229,10,0.15176219107803537,0.125,0.16666666666666666,0.2837125544970318,0.125,1,10,10
88237,1,0,0,0,0,0,0,1,1
88673,1,0,0,0,0,0,0,1,1
88911,22,0,0,0,0.4892776314752161,0.25,1,10,10
88912,26,0.0636207881989517,0.07692307692307693,0.1,0.35895421017163465,0.15384615384615385,1,10,10
88982,23,0,0,0,0.6745711375739727,0.375,1,10,10
88984,19,0.571614567891588,0.4375,0.3333333333333333,0.5264282969545138,0.3125,1,10,10
88991,20,0.19930623359011798,0.1875,0.125,0.48581363574225095,0.3125,0.5,10,10
89064,16,0.19930623359011798,0.1875,0.125,0.6149518506608846,0.375,1,10,10
89215,1,0,0,0,0,0,0,1,1
89357,21,0,0,0,0.4440973278132556,0.1875,1,10,10
89361,4,0.5637884576902256,0.25,1,0.5637884576902256,0.25,1,4,4
89399,6,0.5496117640865312,0.36363636363636365,1,0.5563566127494769,0.36363636363636365,1,6,6
89402,9,0.716287445502968,0.5,0.5,0.7799082337019198,0.5625,0.5,9,10
89403,3,0.33634870071741213,0.08333333333333333,0.5,0.33634870071741213,0.08333333333333333,0.5,3,10
89406,2,0.4361533373077281,0.13333333333333333,1,0.7452391511216636,0.4,1,2,10
89614,15,0.6900847436741163,0.5625,0.5,0.8332949387953538,0.625,1,10,10
89616,2,0.35895421017163465,0.125,1,0.35895421017163465,0.125,1,2,2
89684,23,0,0,0,0,0,0,10,10
89695,3,0.4791616403996509,0.21428571428571427,1,0.4791616403996509,0.21428571428571427,1,3,3
89707,2,0,0,0,0,0,0,2,2
89911,10,0.6386488249556554,0.375,0.5,0.7837911850126078,0.375,1,10,10
89927,33,0.07336392209936005,0.0625,0.14285714285714285,0.18340980524840012,0.125,0.3333333333333333,10,10
89945,3,0.12876945773620835,0.06666666666666667,0.3333333333333333,0.2575389154724167,0.06666666666666667,1,3,10
89948,94,0,0,0,0.15176219107803537,0.15384615384615385,0.16666666666666666,10,10
89953,8,0,0,0,0,0,0,8,8
89958,9,0,0,0,0,0,0,9,9
90189,6,0.7063906054581909,0.3125,1,0.6957810562523431,0.3125,1,6,6
90211,71,0,0,0,0.46318965958284924,0.12121212121212122,1,10,10
90213,94,0,0,0,0,0,0,10,10
90243,10,0.5309999066793252,0.4375,0.25,0.8389574121760601,0.5,1,10,10
90245,2,0.39484136206016496,0.125,1,0.39484136206016496,0.125,1,2,2
90246,2,0.16872714292220853,0.0625,0.5,0.16872714292220853,0.0625,0.5,2,2
90292,37,0,0,0,0.10117479405202358,0.05,0.16666666666666666,10,10
90309,1,0.279901702223461,0.0625,1,0.39763391022884753,0.125,1,1,10
90321,35,0,0,0,0,0,0,10,10
90340,36,0.13862526152534232,0.125,0.125,0.1774294041962027,0.125,0.3333333333333333,10,10
90352,4,0,0,0,0,0,0,4,10
90368,27,0,0,0,0.6055047656192208,0.25,1,10,10
90386,37,0.19930623359011798,0.07894736842105263,0.125,0.7880438512463933,0.18421052631578946,1,10,10
90426,15,0,0,0,0.22009176629808014,0.0625,1,10,10
90429,15,0,0,0,0.07336392209936005,0.07142857142857142,0.14285714285714285,10,10
90454,3,0.5487973376826973,0.1875,1,0.7411303320122756,0.375,1,3,10
90641,7,0,0,0,0,0,0,7,7
90711,7,0.4954588824701808,0.3125,0.5,0.5341769051617133,0.375,0.5,7,10
90880,4,0.4011392915782793,0.125,1,0.6028632011996191,0.25,1,4,10
90942,18,0.11004588314904007,0.0625,0.3333333333333333,0.2934556883974402,0.125,1,10,10
91064,18,0.9787930706003494,0.25,1,0.9716189607861262,0.25,1,10,10
91071,7,0.2906246349515899,0.15789473684210525,0.5,0.4694544702460292,0.21052631578947367,1,7,10
91095,6,0.31388789942377926,0.21428571428571427,0.25,0.6275868235595545,0.42857142857142855,1,6,10
91141,45,0,0,0,0,0,0,10,10
91152,7,0,0,0,0,0,0,7,10
91262,121,0,0,0,0,0,0,10,10
91308,22,0.12987501165334073,0.125,0.1111111111111111,0.92663607790064,0.5625,1,10,10
91309,6,0.727329844310522,0.375,1,0.9567083294488864,0.625,1,6,10
91376,60,0,0,0,0.8342490981200258,0.2,1,10,10
91402,1,0.2300510610426737,0.05263157894736842,1,0.2300510610426737,0.05263157894736842,1,1,1
91539,14,0.22886528886257437,0.375,0.14285714285714285,0.6390462311814838,0.625,1,10,10
91565,26,0.3986290146022699,0.21428571428571427,0.3333333333333333,0.29664731653078713,0.21428571428571427,0.25,10,10
91576,26,0,0,0,0.0636207881989517,0.0625,0.1,10,10
91578,1,0,0,0,0,0,0,1,1
91720,1,0.0991363373528811,0,0,0.0991363373528811,0,0,1,1
91842,29,0,0,0,0.28997736516021183,0.1875,0.3333333333333333,10,10
91847,8,0.7917267193679839,0.4666666666666667,1,0.7849818707050382,0.4666666666666667,1,8,8
91946,7,0.4617285568034221,0.3333333333333333,0.3333333333333333,0.7746434461674182,0.4666666666666667,1,7,10
91947,16,0.7799082337019198,0.5625,0.5,0.7015099647232445,0.5,0.5,10,10
91953,2,0.34701127251255487,0.13333333333333333,1,0.7171992496244552,0.4666666666666667,1,2,10
91954,19,0.3079033201523544,0.4,0.16666666666666666,0.5604044998628345,0.4,1,10,10
92218,7,0,0,0,0,0,0,7,7
92223,1,0,0,0,0,0,0,1,1
92227,2,0.09257496258236969,0.029411764705882353,0.5,0.20262084573140976,0.058823529411764705,0.5,2,10
92230,1,0,0,0,0,0,0,1,10
92325,26,0,0,0,0.5695785062497354,0.3125,1,10,10
92330,46,0.12987501165334073,0.0625,0.1111111111111111,0.29990503169749433,0.09375,0.5,10,10
92457,87,0,0,0,0.1388624438735545,0.02857142857142857,0.5,10,10
92519,4,0.20483424751859086,0.125,0.3333333333333333,0.3971921948634016,0.25,0.5,4,10
92563,40,0.2874476364692017,0.25,0.16666666666666666,0.2837125544970318,0.125,1,10,10
92564,2,0.40652716006074996,0.125,1,0.5668829577079255,0.25,1,2,7
92565,7,0.18864549372986197,0.13333333333333333,0.25,0.37320226963128134,0.13333333333333333,1,7,10
92739,114,0,0,0,0,0,0,10,10
92822,145,0,0,0,0.29098510172234016,0.25,0.16666666666666666,10,10
92875,56,0,0,0,0.1427951440361373,0.13333333333333333,0.14285714285714285,10,10
92914,1,0,0,0,0,0,0,1,4
93063,47,0.27267015568947806,0.25,0.14285714285714285,0.3953144612881589,0.3125,0.25,10,10
93152,10,0.6168295842361273,0.4166666666666667,1,0.5983950669742497,0.4166666666666667,1,10,10
93374,1,0.22009176629808014,0.06666666666666667,1,0.3585186886609939,0.13333333333333333,1,1,10
93621,3,0.2103273013617644,0.1111111111111111,1,0.13270175241752769,0.1111111111111111,0.5,3,10
93654,132,0,0,0,0,0,0,10,10
93663,103,0.06625422345438903,0.0625,0.1111111111111111,0,0,0,10,10
93964,1,0,0,0,0.06625422345438903,0.0625,0.1111111111111111,1,10
93983,68,0,0,0,0,0,0,10,10
93997,8,0.07336392209936005,0.07142857142857142,0.14285714285714285,0.06943122193677725,0.07142857142857142,0.125,8,10
94123,10,0.2920742270644659,0.25,0.14285714285714285,0.36742877334905977,0.25,0.3333333333333333,10,10
94215,28,0,0,0,0,0,0,10,10
94314,2,0.35895421017163465,0.14285714285714285,1,0.35895421017163465,0.14285714285714285,1,2,2
94441,6,0,0,0,0,0,0,6,6
94454,15,0,0,0,0.14876390584057267,0.125,0.2,10,10
94456,9,0.3725907541108227,0.1282051282051282,0.2,0.6546634730814677,0.15384615384615385,1,9,10
94992,9,0.40030566811860463,0.25,0.5,0.49367903606741653,0.25,1,9,10
95029,22,0,0,0,0.09382209734404523,0.0625,0.125,10,10
95042,33,0.4131279133289226,0.25,0.5,0.18340980524840012,0.125,0.3333333333333333,10,10
95135,5,0.34369669139214537,0.25,0.5,0.4011248950259844,0.4166666666666667,0.25,5,10
95302,157,0,0,0,0.08514311764162098,0.0625,0.2,10,10
95310,8,0.8701249883466592,0.23529411764705882,1,0.8701249883466592,0.23529411764705882,1,8,8
95333,269,0,0,0,0,0,0,10,10
95475,2,0.35895421017163465,0.125,1,0.8200685179888281,0.5,1,2,10
95543,35,0.15176219107803537,0.125,0.16666666666666666,0.3499667779514209,0.1875,1,10,10
95715,1,0.22009176629808014,0.0625,1,0.2837125544970318,0.125,1,1,10
95756,23,0.20904936749052636,0.08823529411764706,0.14285714285714285,0.34739931667632884,0.08823529411764706,1,10,10
95794,23,0,0,0,0.4919690319640038,0.25,1,10,10
96060,5,0.20478943046125,0.125,0.25,0.23409589913160483,0.125,0.3333333333333333,5,5
96088,2,0.09257496258236969,0.047619047619047616,0.5,0.09257496258236969,0.047619047619047616,0.5,2,2
96089,3,0.45650001423154074,0.13333333333333333,1,0.36960187743166634,0.2,0.5,3,10
96093,43,0,0,0,0.2024832320725062,0.125,0.5,10,10
96094,48,0.22119341301481263,0.1875,0.16666666666666666,0.0636207881989517,0.0625,0.1,10,10
96104,180,0,0,0,0.2934556883974402,0.125,1,10,10
96118,53,0,0,0,0.643090684664426,0.375,1,10,10
96160,26,0,0,0,0.4791616403996509,0.2,1,10,10
96183,3,0.1388624438735545,0.0625,0.5,0.1388624438735545,0.0625,0.5,3,10
96270,19,0.5309999066793252,0.4375,0.25,0.14782949091545258,0.125,0.16666666666666666,10,10
96274,38,0,0,0,0.08514311764162098,0.0625,0.2,10,10
96339,1,0,0,0,0.053397918541038314,0.0625,0.16666666666666666,1,10
96490,2,0.35895421017163465,0.04878048780487805,1,0.5637884576902256,0.0975609756097561,1,2,10
96493,6,0.34369669139214537,0.08571428571428572,0.5,0.28997736516021183,0.08571428571428572,0.3333333333333333,6,10
96500,27,1,0.625,1,0.6402900881481707,0.4375,0.5,10,10
96579,9,0.4330549290057018,0.3125,0.5,0.4705561169627617,0.3125,0.5,9,9
96586,15,0.7799082337019198,0.5625,0.5,1,0.625,1,10,10
96602,24,0.716287445502968,0.5333333333333333,0.5,0.7104770117651424,0.5333333333333333,0.5,10,10
96682,22,0.1610425878239398,0.14285714285714285,0.25,0.09478836436955078,0.07142857142857142,0.25,10,10
96686,3,0,0,0,0,0,0,3,10
96689,100,0,0,0,0.11004588314904007,0.0625,0.3333333333333333,10,4
96690,12,0.22119341301481263,0.1875,0.16666666666666666,0.16354138662029633,0.125,0.2,10,10
96812,48,0,0,0,0.23680742154717782,0.25,0.25,10,10
96819,8,0.35848513082853684,0.4444444444444444,0.25,0.6652104162612476,0.6666666666666666,1,8,10
96826,45,0,0,0,0,0,0,10,10
97572,1,0.24209587273488012,0.034482758620689655,1,0.40385174981968147,0.10344827586206896,1,1,10
97699,6,0.42883980903376634,0.25,0.5,0.5637884576902256,0.25,1,6,6
97717,2,0.35895421017163465,0.125,1,0.4884006765390575,0.25,1,2,10
97719,17,0.20904936749052636,0.14285714285714285,0.14285714285714285,0.6332196796270028,0.23809523809523808,1,10,10
97736,34,0.12987501165334073,0.09523809523809523,0.1111111111111111,0.3324958573847505,0.19047619047619047,0.5,10,10
97818,1,0.22486036416572236,0.03571428571428571,1,0.5036882912446857,0.14285714285714285,1,1,10
98013,3,0.5023756245102127,0.1875,1,0.5863529624672699,0.25,1,3,7
98015,19,0,0,0,0,0,0,10,10
98222,505,0,0,0,0,0,0,10,10
98238,18,0.27267015568947806,0.26666666666666666,0.14285714285714285,0.5239294981581574,0.3333333333333333,1,10,10
98276,9,0.9363792118010483,0.5625,1,0.9363792118010483,0.5625,1,9,9
98425,1,0.29740901205864334,0.1,1,0.29740901205864334,0.1,1,1,10
98699,33,0,0,0,0,0,0,10,10
98805,2,0.22009176629808014,0.025,1,0.1388624438735545,0.025,0.5,2,2
98831,10,0.3915823049101415,0.1875,0.5,0.5698664345004878,0.1875,1,10,10
99131,1,0.27636045420431316,0.125,1,0.27636045420431316,0.125,1,1,1
99182,1,0,0,0,0.4024697156876682,0.3125,0.5,1,10
99281,32,1,0.22727272727272727,1,1,0.22727272727272727,1,10,10
99471,1,0,0,0,0,0,0,1,10
99638,2,0.22870824380075022,0.14285714285714285,0.5,0.36249399002998095,0.14285714285714285,1,2,10
99640,78,0,0,0,0,0,0,10,10
99712,12,0,0,0,0,0,0,10,10
99782,65,0,0,0,0.24913449842026078,0.25,0.14285714285714285,10,10
99787,27,0,0,0,0.16421958630632802,0.08,0.25,10,10
100392,1,0.22009176629808014,0.025,1,0.22009176629808014,0.025,1,1,1
100539,44,0,0,0,0.6186764869122403,0.3125,1,10,10
100546,7,0.4880270375294321,0.3333333333333333,0.3333333333333333,0.6491433236125839,0.3333333333333333,1,7,7
100603,2,0.35895421017163465,0.125,1,0.35895421017163465,0.125,1,2,2
100800,18,0.6163668470816234,0.4375,0.5,0.6078421520159136,0.375,1,10,10
100807,8,0.7312625444731047,0.2,1,0.7827392871477701,0.22857142857142856,1,8,10
100878,3,0.420027879946489,0.2,1,0.4717125056851344,0.3,1,3,10
100921,12,0.1581220294860863,0.14285714285714285,0.14285714285714285,0.18238589776004135,0.14285714285714285,0.25,10,10
100929,1,0,0,0,0,0,0,1,10
100983,3,0.4690000933206747,0.1875,1,0.9363792118010483,0.5625,1,3,10
101016,1,0,0,0,0,0,0,1,1
101230,1,0.22009176629808014,0.06666666666666667,1,0.22009176629808014,0.06666666666666667,1,1,1
101281,8,0.22009176629808014,0.0625,1,0.06943122193677725,0.0625,0.125,8,8
101529,3,0.4791616403996509,0.2727272727272727,1,0.7857612278370889,0.6363636363636364,1,3,8
101658,10,0.3035593238776853,0.25,0.25,0.35571312846729725,0.25,0.5,10,10
101867,11,0.5309999066793252,0.4375,0.25,0.8603818544462509,0.5,1,10,10
101899,4,0.2336508082431053,0.13333333333333333,0.5,0.3301376494471202,0.13333333333333333,1,4,4
101904,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,1,1
101981,14,0.5467588651850904,0.6,0.25,0.6380039365826193,0.4,1,10,10
101983,11,0.7799082337019198,0.5625,0.5,0.9216017310213247,0.5625,1,10,10
101993,1,0,0,0,0,0,0,1,1
102260,4,0.20483424751859086,0.15384615384615385,0.3333333333333333,0.35895421017163465,0.15384615384615385,1,4,10
102265,1,0,0,0,0,0,0,1,1
102538,1,0.3546717849523194,0.2,1,0.3546717849523194,0.2,1,1,2
102699,5,0.1799314820111718,0.125,0.25,0.15850703974098104,0.125,0.2,5,10
102728,11237,0,0,0,0,0,0,10,10
102937,4,0.23968543142182333,0.13333333333333333,0.3333333333333333,0.3684548891580317,0.13333333333333333,1,4,4
102942,1,0.22009176629808014,0.08333333333333333,1,0.447029639070373,0.25,1,1,10
102979,5,0.7530215460689473,0.5555555555555556,1,0.7530215460689473,0.5555555555555556,1,5,5
102980,8,0.6500332220485789,0.30434782608695654,0.5,0.8651923663606461,0.34782608695652173,1,8,10
103029,9,0.9363792118010483,0.6,1,1,0.6666666666666666,1,9,10
103049,1,0,0,0,0,0,0,1,9
103138,28,0,0,0,0.4443070175133393,0.23809523809523808,0.3333333333333333,10,10
103154,5,0,0,0,0,0,0,5,5
103190,23,0,0,0,0,0,0,10,10
103233,82,0,0,0,0,0,0,10,10
103234,7,0,0,0,0,0,0,7,10
103401,1,0.22009176629808014,0.03571428571428571,1,0.22009176629808014,0.03571428571428571,1,1,1
103410,2,0.4554327452915171,0.2857142857142857,1,0.4554327452915171,0.2857142857142857,1,2,10
103443,74,0,0,0,0,0,0,10,10
